date_UTC,PopulationName,Latitude_decimalDegree,Longitude_decimalDegree,CellAbundance_10^6_cells_per_L,Biomass_pgC_per_L,CellQuotas_fgC_per_cell,CellDiameter_micrometer,Salinity_psu,Temperature_degC,cruisename,Light_micromolQuanta_m2_s,SiO4_micromol_per_L,NO3NO2_micromol_per_L,PO4_micromol_per_L,Fe_micromol_per_L,SatelliteCHL_microgramCHL_per_L,MixedLayerDepth_m
2017-06-01T23:00:00Z,Prochlorococcus,36.276515,-158.00118,9.366526107,0.734433993,0.0784105,0.77846,NA,15.2762987,MGL1704,1508.887468,NA,NA,NA,NA,NA,NA
2017-06-01T23:00:00Z,Synechococcus,36.276515,-158.00118,39.7534779,14.78374357,0.371885539,1.4232,NA,15.2762987,MGL1704,1508.887468,NA,NA,NA,NA,NA,NA
2017-06-01T23:00:00Z,nanoeukaryotes (2-5µm),36.276515,-158.00118,4.039482035,12.14439951,3.006424934,3.19938,NA,15.2762987,MGL1704,1508.887468,NA,NA,NA,NA,NA,NA
2017-06-01T23:00:00Z,picoeukaryotes (< 2µm),36.276515,-158.00118,12.27817208,4.969720198,0.404760592,1.47071,NA,15.2762987,MGL1704,1508.887468,NA,NA,NA,NA,NA,NA
2017-06-02T00:00:00Z,Prochlorococcus,36.44411,-158.00118,6.618431006,0.503520192,0.076078483,0.76941,NA,15.14945761,MGL1704,1806.058674,NA,NA,NA,NA,NA,16.19276317
2017-06-02T00:00:00Z,Synechococcus,36.44411,-158.00118,28.97706314,10.06293693,0.347272492,1.38593,NA,15.14945761,MGL1704,1806.058674,NA,NA,NA,NA,NA,16.19276317
2017-06-02T00:00:00Z,nanoeukaryotes (2-5µm),36.44411,-158.00118,6.438896556,21.69718074,3.369704817,3.34402,NA,15.14945761,MGL1704,1806.058674,NA,NA,NA,NA,NA,16.19276317
2017-06-02T00:00:00Z,picoeukaryotes (< 2µm),36.44411,-158.00118,20.67891999,6.315161097,0.305391244,1.31858,NA,15.14945761,MGL1704,1806.058674,NA,NA,NA,NA,NA,16.19276317
2017-06-02T01:00:00Z,Prochlorococcus,36.59499231,-158.0000769,4.187307165,0.320957437,0.076650082,0.77164,NA,15.1302172,MGL1704,2850.514505,NA,NA,NA,NA,NA,16.19276317
2017-06-02T01:00:00Z,Synechococcus,36.59499231,-158.0000769,31.28612279,11.58083782,0.370158933,1.42064,NA,15.1302172,MGL1704,2850.514505,NA,NA,NA,NA,NA,16.19276317
2017-06-02T01:00:00Z,nanoeukaryotes (2-5µm),36.59499231,-158.0000769,6.532523775,21.63039861,3.311185593,3.32139,NA,15.1302172,MGL1704,2850.514505,NA,NA,NA,NA,NA,16.19276317
2017-06-02T01:00:00Z,picoeukaryotes (< 2µm),36.59499231,-158.0000769,14.50443439,4.96876707,0.342568827,1.37862,NA,15.1302172,MGL1704,2850.514505,NA,NA,NA,NA,NA,16.19276317
2017-06-02T02:00:00Z,Prochlorococcus,36.784415,-157.99972,9.008361616,0.731240944,0.081173578,0.78898,NA,15.33505682,MGL1704,1948.231477,NA,NA,NA,NA,NA,16.19276317
2017-06-02T02:00:00Z,Synechococcus,36.784415,-157.99972,43.24184898,15.66209963,0.362197732,1.40872,NA,15.33505682,MGL1704,1948.231477,NA,NA,NA,NA,NA,16.19276317
2017-06-02T02:00:00Z,nanoeukaryotes (2-5µm),36.784415,-157.99972,4.572174504,10.9809233,2.401685083,2.93266,NA,15.33505682,MGL1704,1948.231477,NA,NA,NA,NA,NA,16.19276317
2017-06-02T02:00:00Z,picoeukaryotes (< 2µm),36.784415,-157.99972,10.96786497,4.92037303,0.448617214,1.53054,NA,15.33505682,MGL1704,1948.231477,NA,NA,NA,NA,NA,16.19276317
2017-06-02T03:00:00Z,Prochlorococcus,36.95873,-157.99796,5.781203906,0.458442522,0.079298798,0.78187,NA,15.19833438,MGL1704,1405.650854,NA,NA,NA,NA,NA,16.19276317
2017-06-02T03:00:00Z,Synechococcus,36.95873,-157.99796,38.99204721,14.85662977,0.381016921,1.43665,NA,15.19833438,MGL1704,1405.650854,NA,NA,NA,NA,NA,16.19276317
2017-06-02T03:00:00Z,nanoeukaryotes (2-5µm),36.95873,-157.99796,4.47057925,11.44672407,2.560456583,3.00634,NA,15.19833438,MGL1704,1405.650854,NA,NA,NA,NA,NA,16.19276317
2017-06-02T03:00:00Z,picoeukaryotes (< 2µm),36.95873,-157.99796,11.08056051,4.647537695,0.419431643,1.49115,NA,15.19833438,MGL1704,1405.650854,NA,NA,NA,NA,NA,16.19276317
2017-06-02T04:00:00Z,Prochlorococcus,37.127885,-157.9989,4.94211347,0.372653068,0.075403584,0.76675,NA,15.00159022,MGL1704,936.3815109,NA,NA,NA,NA,NA,16.19276317
2017-06-02T04:00:00Z,Synechococcus,37.127885,-157.9989,21.81346635,8.692064162,0.398472394,1.46181,NA,15.00159022,MGL1704,936.3815109,NA,NA,NA,NA,NA,16.19276317
2017-06-02T04:00:00Z,nanoeukaryotes (2-5µm),37.127885,-157.9989,3.619347467,11.25171073,3.108767763,3.24117,NA,15.00159022,MGL1704,936.3815109,NA,NA,NA,NA,NA,16.19276317
2017-06-02T04:00:00Z,picoeukaryotes (< 2µm),37.127885,-157.9989,7.428386071,2.636949834,0.354982874,1.39777,NA,15.00159022,MGL1704,936.3815109,NA,NA,NA,NA,NA,16.19276317
2017-06-02T05:00:00Z,Prochlorococcus,37.301515,-158.002065,5.622109836,0.428398655,0.076198912,0.76988,NA,14.53673196,MGL1704,76.53462887,NA,NA,NA,NA,NA,16.19276317
2017-06-02T05:00:00Z,Synechococcus,37.301515,-158.002065,22.29859436,7.405789046,0.332119098,1.36217,NA,14.53673196,MGL1704,76.53462887,NA,NA,NA,NA,NA,16.19276317
2017-06-02T05:00:00Z,nanoeukaryotes (2-5µm),37.301515,-158.002065,2.82840116,8.940439184,3.160951604,3.26215,NA,14.53673196,MGL1704,76.53462887,NA,NA,NA,NA,NA,16.19276317
2017-06-02T05:00:00Z,picoeukaryotes (< 2µm),37.301515,-158.002065,4.231519419,1.355097809,0.320239062,1.34307,NA,14.53673196,MGL1704,76.53462887,NA,NA,NA,NA,NA,16.19276317
2017-06-02T06:00:00Z,Prochlorococcus,37.47342,-158.001615,14.48694888,1.281893462,0.08848609,0.81581,NA,14.46510729,MGL1704,0.55153125,NA,NA,NA,NA,NA,NA
2017-06-02T06:00:00Z,Synechococcus,37.47342,-158.001615,65.70635504,21.39647063,0.325637765,1.3518,NA,14.46510729,MGL1704,0.55153125,NA,NA,NA,NA,NA,NA
2017-06-02T06:00:00Z,nanoeukaryotes (2-5µm),37.47342,-158.001615,2.847664068,9.043091018,3.175617208,3.268,NA,14.46510729,MGL1704,0.55153125,NA,NA,NA,NA,NA,NA
2017-06-02T06:00:00Z,picoeukaryotes (< 2µm),37.47342,-158.001615,5.898663878,1.994568584,0.338139047,1.37168,NA,14.46510729,MGL1704,0.55153125,NA,NA,NA,NA,NA,NA
2017-06-02T07:00:00Z,Prochlorococcus,37.64592,-158.001065,15.89636196,1.43128765,0.090038693,0.82133,NA,14.25227067,MGL1704,-0.013413333,NA,NA,NA,NA,NA,NA
2017-06-02T07:00:00Z,Synechococcus,37.64592,-158.001065,63.23372111,18.8780678,0.298544313,1.30704,NA,14.25227067,MGL1704,-0.013413333,NA,NA,NA,NA,NA,NA
2017-06-02T07:00:00Z,nanoeukaryotes (2-5µm),37.64592,-158.001065,1.880292568,4.915744129,2.614350667,3.03071,NA,14.25227067,MGL1704,-0.013413333,NA,NA,NA,NA,NA,NA
2017-06-02T07:00:00Z,picoeukaryotes (< 2µm),37.64592,-158.001065,8.629350389,2.759670126,0.319800449,1.34236,NA,14.25227067,MGL1704,-0.013413333,NA,NA,NA,NA,NA,NA
2017-06-02T08:00:00Z,Prochlorococcus,37.81787,-158.001005,6.757553433,0.569038546,0.084207776,0.80029,NA,13.91011224,MGL1704,-0.016295918,NA,NA,NA,NA,NA,NA
2017-06-02T08:00:00Z,Synechococcus,37.81787,-158.001005,34.79002837,10.01735814,0.287937625,1.28885,NA,13.91011224,MGL1704,-0.016295918,NA,NA,NA,NA,NA,NA
2017-06-02T08:00:00Z,nanoeukaryotes (2-5µm),37.81787,-158.001005,4.360799955,12.07967291,2.770058943,3.09944,NA,13.91011224,MGL1704,-0.016295918,NA,NA,NA,NA,NA,NA
2017-06-02T08:00:00Z,picoeukaryotes (< 2µm),37.81787,-158.001005,5.898885419,2.311297468,0.391819353,1.4523,NA,13.91011224,MGL1704,-0.016295918,NA,NA,NA,NA,NA,NA
2017-06-02T09:00:00Z,Prochlorococcus,37.986825,-158.00108,2.230986515,0.168852504,0.07568513,0.76786,NA,13.49314737,MGL1704,-0.014357895,NA,NA,NA,NA,NA,NA
2017-06-02T09:00:00Z,Synechococcus,37.986825,-158.00108,15.74604262,4.956081304,0.314750914,1.3341,NA,13.49314737,MGL1704,-0.014357895,NA,NA,NA,NA,NA,NA
2017-06-02T09:00:00Z,nanoeukaryotes (2-5µm),37.986825,-158.00108,7.417668771,19.879156,2.679973535,3.05997,NA,13.49314737,MGL1704,-0.014357895,NA,NA,NA,NA,NA,NA
2017-06-02T09:00:00Z,picoeukaryotes (< 2µm),37.986825,-158.00108,4.737593826,2.269686987,0.479080113,1.57001,NA,13.49314737,MGL1704,-0.014357895,NA,NA,NA,NA,NA,NA
2017-06-02T10:00:00Z,Prochlorococcus,38.1568,-158.00111,1.423296742,0.094724326,0.066552759,0.73053,NA,13.33327,MGL1704,-0.01415,5.177578896,1.423997833,0.346346505,NA,NA,NA
2017-06-02T10:00:00Z,Synechococcus,38.1568,-158.00111,12.13030426,3.926819168,0.323719759,1.34871,NA,13.33327,MGL1704,-0.01415,5.177578896,1.423997833,0.346346505,NA,NA,NA
2017-06-02T10:00:00Z,nanoeukaryotes (2-5µm),38.1568,-158.00111,9.093873631,23.20339634,2.551541542,3.00228,NA,13.33327,MGL1704,-0.01415,5.177578896,1.423997833,0.346346505,NA,NA,NA
2017-06-02T10:00:00Z,picoeukaryotes (< 2µm),38.1568,-158.00111,5.70282337,2.968192269,0.520477679,1.62126,NA,13.33327,MGL1704,-0.01415,5.177578896,1.423997833,0.346346505,NA,NA,NA
2017-06-02T11:00:00Z,Prochlorococcus,38.329225,-158.000815,1.69404786,0.120130314,0.070913176,0.74872,NA,13.316785,MGL1704,-0.0105,NA,NA,NA,NA,NA,NA
2017-06-02T11:00:00Z,Synechococcus,38.329225,-158.000815,11.25607113,3.650783339,0.324339043,1.34971,NA,13.316785,MGL1704,-0.0105,NA,NA,NA,NA,NA,NA
2017-06-02T11:00:00Z,nanoeukaryotes (2-5µm),38.329225,-158.000815,6.415796729,18.2501309,2.844561895,3.13149,NA,13.316785,MGL1704,-0.0105,NA,NA,NA,NA,NA,NA
2017-06-02T11:00:00Z,picoeukaryotes (< 2µm),38.329225,-158.000815,5.470483333,2.608344432,0.476803287,1.56711,NA,13.316785,MGL1704,-0.0105,NA,NA,NA,NA,NA,NA
2017-06-02T12:00:00Z,Prochlorococcus,38.497065,-158.00297,1.692971907,0.110304226,0.065154198,0.72454,NA,12.79846702,MGL1704,0.037074468,NA,NA,NA,NA,NA,NA
2017-06-02T12:00:00Z,Synechococcus,38.497065,-158.00297,6.312381172,2.538030349,0.402071782,1.46691,NA,12.79846702,MGL1704,0.037074468,NA,NA,NA,NA,NA,NA
2017-06-02T12:00:00Z,nanoeukaryotes (2-5µm),38.497065,-158.00297,7.547875349,20.91268401,2.770671618,3.0997,NA,12.79846702,MGL1704,0.037074468,NA,NA,NA,NA,NA,NA
2017-06-02T12:00:00Z,picoeukaryotes (< 2µm),38.497065,-158.00297,10.90846009,5.737771524,0.525992805,1.6279,NA,12.79846702,MGL1704,0.037074468,NA,NA,NA,NA,NA,NA
2017-06-02T13:00:00Z,Prochlorococcus,38.672785,-157.999425,1.921599815,0.126239513,0.065695007,0.72687,NA,12.67131,MGL1704,0.36735,4.708421199,0.49302419,0.307637602,NA,NA,NA
2017-06-02T13:00:00Z,Synechococcus,38.672785,-157.999425,5.029503228,2.215720308,0.440544564,1.5198,NA,12.67131,MGL1704,0.36735,4.708421199,0.49302419,0.307637602,NA,NA,NA
2017-06-02T13:00:00Z,nanoeukaryotes (2-5µm),38.672785,-157.999425,7.771204068,21.87242226,2.814547406,3.11864,NA,12.67131,MGL1704,0.36735,4.708421199,0.49302419,0.307637602,NA,NA,NA
2017-06-02T13:00:00Z,picoeukaryotes (< 2µm),38.672785,-157.999425,10.79044791,5.656004987,0.524167767,1.62571,NA,12.67131,MGL1704,0.36735,4.708421199,0.49302419,0.307637602,NA,NA,NA
2017-06-02T14:00:00Z,Prochlorococcus,38.843155,-158.00003,2.020685438,0.133827178,0.066228605,0.72915,NA,12.63885051,MGL1704,0.505535354,1.528128093,1.940243523,0.401083417,NA,NA,NA
2017-06-02T14:00:00Z,Synechococcus,38.843155,-158.00003,4.947162154,2.150048131,0.434602316,1.51182,NA,12.63885051,MGL1704,0.505535354,1.528128093,1.940243523,0.401083417,NA,NA,NA
2017-06-02T14:00:00Z,nanoeukaryotes (2-5µm),38.843155,-158.00003,7.599974271,21.27709588,2.799627357,3.11222,NA,12.63885051,MGL1704,0.505535354,1.528128093,1.940243523,0.401083417,NA,NA,NA
2017-06-02T14:00:00Z,picoeukaryotes (< 2µm),38.843155,-158.00003,11.28866471,5.884506022,0.521275649,1.62223,NA,12.63885051,MGL1704,0.505535354,1.528128093,1.940243523,0.401083417,NA,NA,NA
2017-06-02T15:00:00Z,Prochlorococcus,39.01296,-157.999515,1.920484656,0.132422493,0.068952643,0.74063,NA,12.59635657,MGL1704,39.51170707,NA,NA,NA,NA,NA,NA
2017-06-02T15:00:00Z,Synechococcus,39.01296,-157.999515,5.621729797,2.103375501,0.374150942,1.42656,NA,12.59635657,MGL1704,39.51170707,NA,NA,NA,NA,NA,NA
2017-06-02T15:00:00Z,nanoeukaryotes (2-5µm),39.01296,-157.999515,6.595944543,18.42850111,2.793913895,3.10976,NA,12.59635657,MGL1704,39.51170707,NA,NA,NA,NA,NA,NA
2017-06-02T15:00:00Z,picoeukaryotes (< 2µm),39.01296,-157.999515,15.72041479,7.629420936,0.485319315,1.5779,NA,12.59635657,MGL1704,39.51170707,NA,NA,NA,NA,NA,NA
2017-06-02T16:00:00Z,Prochlorococcus,39.18225,-157.99892,2.350254803,0.155275925,0.066067698,0.72846,NA,12.49946966,MGL1704,243.3123708,NA,NA,NA,NA,NA,NA
2017-06-02T16:00:00Z,Synechococcus,39.18225,-157.99892,9.614094703,2.697864175,0.280615519,1.27604,NA,12.49946966,MGL1704,243.3123708,NA,NA,NA,NA,NA,NA
2017-06-02T16:00:00Z,nanoeukaryotes (2-5µm),39.18225,-157.99892,6.07532836,15.37714619,2.531080672,2.99292,NA,12.49946966,MGL1704,243.3123708,NA,NA,NA,NA,NA,NA
2017-06-02T16:00:00Z,picoeukaryotes (< 2µm),39.18225,-157.99892,27.38930198,13.26694493,0.484384193,1.57673,NA,12.49946966,MGL1704,243.3123708,NA,NA,NA,NA,NA,NA
2017-06-02T17:00:00Z,Prochlorococcus,39.356355,-158.001055,2.052530741,0.138996907,0.067719769,0.73547,NA,12.43957579,MGL1704,621.6759053,NA,NA,NA,NA,NA,NA
2017-06-02T17:00:00Z,Synechococcus,39.356355,-158.001055,12.81723539,3.141115646,0.24506967,1.21078,NA,12.43957579,MGL1704,621.6759053,NA,NA,NA,NA,NA,NA
2017-06-02T17:00:00Z,nanoeukaryotes (2-5µm),39.356355,-158.001055,4.898128525,12.45265831,2.542329841,2.99807,NA,12.43957579,MGL1704,621.6759053,NA,NA,NA,NA,NA,NA
2017-06-02T17:00:00Z,picoeukaryotes (< 2µm),39.356355,-158.001055,37.4610951,18.76371701,0.500885438,1.59733,NA,12.43957579,MGL1704,621.6759053,NA,NA,NA,NA,NA,NA
2017-06-02T18:00:00Z,Prochlorococcus,39.526035,-158.001155,1.961723826,0.128074693,0.065286811,0.72511,NA,12.08880215,MGL1704,922.187828,1.768232353,1.611385538,0.37798855,NA,NA,NA
2017-06-02T18:00:00Z,Synechococcus,39.526035,-158.001155,8.902818004,2.349762512,0.26393469,1.24609,NA,12.08880215,MGL1704,922.187828,1.768232353,1.611385538,0.37798855,NA,NA,NA
2017-06-02T18:00:00Z,nanoeukaryotes (2-5µm),39.526035,-158.001155,4.73592996,12.65047423,2.671170042,3.05607,NA,12.08880215,MGL1704,922.187828,1.768232353,1.611385538,0.37798855,NA,NA,NA
2017-06-02T18:00:00Z,picoeukaryotes (< 2µm),39.526035,-158.001155,34.06441119,17.88851668,0.525137997,1.62688,NA,12.08880215,MGL1704,922.187828,1.768232353,1.611385538,0.37798855,NA,NA,NA
2017-06-02T19:00:00Z,Prochlorococcus,39.69256,-158.00132,2.478296739,0.155527288,0.062755717,0.71408,NA,11.87375657,MGL1704,1604.310162,NA,NA,NA,NA,NA,NA
2017-06-02T19:00:00Z,Synechococcus,39.69256,-158.00132,7.048499474,2.385675306,0.3384657,1.3722,NA,11.87375657,MGL1704,1604.310162,NA,NA,NA,NA,NA,NA
2017-06-02T19:00:00Z,nanoeukaryotes (2-5µm),39.69256,-158.00132,6.127328524,16.71575148,2.728065162,3.08114,NA,11.87375657,MGL1704,1604.310162,NA,NA,NA,NA,NA,NA
2017-06-02T19:00:00Z,picoeukaryotes (< 2µm),39.69256,-158.00132,27.8210971,15.54893154,0.558889949,1.66663,NA,11.87375657,MGL1704,1604.310162,NA,NA,NA,NA,NA,NA
2017-06-02T20:00:00Z,Prochlorococcus,39.763345,-157.99444,2.256051424,0.145020546,0.064280691,0.72076,NA,11.94996,MGL1704,2296.4741,NA,NA,NA,NA,NA,NA
2017-06-02T20:00:00Z,Synechococcus,39.763345,-157.99444,4.992031771,1.833666485,0.367318673,1.41641,NA,11.94996,MGL1704,2296.4741,NA,NA,NA,NA,NA,NA
2017-06-02T20:00:00Z,nanoeukaryotes (2-5µm),39.763345,-157.99444,5.384262839,14.39193487,2.672962911,3.05687,NA,11.94996,MGL1704,2296.4741,NA,NA,NA,NA,NA,NA
2017-06-02T20:00:00Z,picoeukaryotes (< 2µm),39.763345,-157.99444,22.58846191,13.04210034,0.577378858,1.68779,NA,11.94996,MGL1704,2296.4741,NA,NA,NA,NA,NA,NA
2017-06-02T21:00:00Z,Prochlorococcus,39.787715,-157.994,1.503203617,0.108242461,0.072007851,0.75318,NA,11.92121351,MGL1704,2781.882014,NA,NA,NA,NA,NA,NA
2017-06-02T21:00:00Z,Synechococcus,39.787715,-157.994,3.952012245,2.066837304,0.522983527,1.62429,NA,11.92121351,MGL1704,2781.882014,NA,NA,NA,NA,NA,NA
2017-06-02T21:00:00Z,nanoeukaryotes (2-5µm),39.787715,-157.994,5.511746597,16.7771054,3.043881844,3.21477,NA,11.92121351,MGL1704,2781.882014,NA,NA,NA,NA,NA,NA
2017-06-02T21:00:00Z,picoeukaryotes (< 2µm),39.787715,-157.994,18.18747898,8.996139037,0.494633646,1.58957,NA,11.92121351,MGL1704,2781.882014,NA,NA,NA,NA,NA,NA
2017-06-02T22:00:00Z,Prochlorococcus,39.93014,-158.00015,1.628007622,0.112873303,0.069332171,0.74221,NA,11.8927,MGL1704,3552.677054,NA,NA,NA,NA,NA,NA
2017-06-02T22:00:00Z,Synechococcus,39.93014,-158.00015,4.319038289,2.147782155,0.497282499,1.59287,NA,11.8927,MGL1704,3552.677054,NA,NA,NA,NA,NA,NA
2017-06-02T22:00:00Z,nanoeukaryotes (2-5µm),39.93014,-158.00015,6.071809112,17.82312355,2.935389309,3.16987,NA,11.8927,MGL1704,3552.677054,NA,NA,NA,NA,NA,NA
2017-06-02T22:00:00Z,picoeukaryotes (< 2µm),39.93014,-158.00015,17.8198367,9.278750735,0.520697854,1.62153,NA,11.8927,MGL1704,3552.677054,NA,NA,NA,NA,NA,NA
2017-06-02T23:00:00Z,Prochlorococcus,40.096215,-158.000385,1.852434403,0.123846303,0.066855972,0.73182,NA,11.58613889,MGL1704,3033.119222,NA,NA,NA,NA,NA,NA
2017-06-02T23:00:00Z,Synechococcus,40.096215,-158.000385,3.641693297,2.074404272,0.569626298,1.67897,NA,11.58613889,MGL1704,3033.119222,NA,NA,NA,NA,NA,NA
2017-06-02T23:00:00Z,nanoeukaryotes (2-5µm),40.096215,-158.000385,5.600134061,16.99990384,3.035624442,3.21139,NA,11.58613889,MGL1704,3033.119222,NA,NA,NA,NA,NA,NA
2017-06-02T23:00:00Z,picoeukaryotes (< 2µm),40.096215,-158.000385,12.54729846,5.799987922,0.462249937,1.5484,NA,11.58613889,MGL1704,3033.119222,NA,NA,NA,NA,NA,NA
2017-06-03T00:00:00Z,Prochlorococcus,40.260825,-158.001165,1.795390012,0.120156597,0.066925067,0.73211,NA,11.35093434,MGL1704,2897.997646,NA,NA,NA,NA,NA,NA
2017-06-03T00:00:00Z,Synechococcus,40.260825,-158.001165,3.983973327,2.099957978,0.527101415,1.62923,NA,11.35093434,MGL1704,2897.997646,NA,NA,NA,NA,NA,NA
2017-06-03T00:00:00Z,nanoeukaryotes (2-5µm),40.260825,-158.001165,6.240979987,17.9144789,2.870459276,3.14251,NA,11.35093434,MGL1704,2897.997646,NA,NA,NA,NA,NA,NA
2017-06-03T00:00:00Z,picoeukaryotes (< 2µm),40.260825,-158.001165,13.92366875,7.102724083,0.51011872,1.60868,NA,11.35093434,MGL1704,2897.997646,NA,NA,NA,NA,NA,NA
2017-06-03T01:00:00Z,Prochlorococcus,40.424925,-158.00072,1.345087924,0.090624551,0.067374444,0.73401,NA,11.13344737,MGL1704,2483.059316,NA,NA,NA,NA,NA,NA
2017-06-03T01:00:00Z,Synechococcus,40.424925,-158.00072,3.332287958,1.244128364,0.373355598,1.42538,NA,11.13344737,MGL1704,2483.059316,NA,NA,NA,NA,NA,NA
2017-06-03T01:00:00Z,nanoeukaryotes (2-5µm),40.424925,-158.00072,10.39856434,20.75902789,1.996335957,2.72989,NA,11.13344737,MGL1704,2483.059316,NA,NA,NA,NA,NA,NA
2017-06-03T01:00:00Z,picoeukaryotes (< 2µm),40.424925,-158.00072,23.77437835,14.35308482,0.603720721,1.71723,NA,11.13344737,MGL1704,2483.059316,NA,NA,NA,NA,NA,NA
2017-06-03T02:00:00Z,Prochlorococcus,40.585445,-158.000935,1.948414857,0.13374153,0.068641198,0.73933,NA,11.17234,MGL1704,1665.5768,NA,NA,NA,NA,NA,NA
2017-06-03T02:00:00Z,Synechococcus,40.585445,-158.000935,2.728937129,1.621618378,0.594230758,1.70672,NA,11.17234,MGL1704,1665.5768,NA,NA,NA,NA,NA,NA
2017-06-03T02:00:00Z,nanoeukaryotes (2-5µm),40.585445,-158.000935,10.12269934,28.47377679,2.812864023,3.11791,NA,11.17234,MGL1704,1665.5768,NA,NA,NA,NA,NA,NA
2017-06-03T02:00:00Z,picoeukaryotes (< 2µm),40.585445,-158.000935,11.72036098,6.429032885,0.548535399,1.6546,NA,11.17234,MGL1704,1665.5768,NA,NA,NA,NA,NA,NA
2017-06-03T03:00:00Z,Prochlorococcus,40.74956,-157.9978,2.081502161,0.140922494,0.067702305,0.7354,NA,11.18042727,MGL1704,1138.649131,NA,NA,NA,NA,NA,NA
2017-06-03T03:00:00Z,Synechococcus,40.74956,-157.9978,3.509643921,2.361206607,0.672776686,1.79085,NA,11.18042727,MGL1704,1138.649131,NA,NA,NA,NA,NA,NA
2017-06-03T03:00:00Z,nanoeukaryotes (2-5µm),40.74956,-157.9978,9.233774863,28.64921001,3.102654162,3.23869,NA,11.18042727,MGL1704,1138.649131,NA,NA,NA,NA,NA,NA
2017-06-03T03:00:00Z,picoeukaryotes (< 2µm),40.74956,-157.9978,10.00277427,5.115799751,0.511438088,1.61029,NA,11.18042727,MGL1704,1138.649131,NA,NA,NA,NA,NA,NA
2017-06-03T04:00:00Z,Prochlorococcus,40.911605,-158.002065,2.307935884,0.15988585,0.069276556,0.74198,NA,11.14916633,MGL1704,360.5184286,NA,NA,NA,NA,NA,NA
2017-06-03T04:00:00Z,Synechococcus,40.911605,-158.002065,2.788796012,1.689319465,0.605752252,1.71947,NA,11.14916633,MGL1704,360.5184286,NA,NA,NA,NA,NA,NA
2017-06-03T04:00:00Z,nanoeukaryotes (2-5µm),40.911605,-158.002065,9.030341197,27.14004485,3.005428506,3.19897,NA,11.14916633,MGL1704,360.5184286,NA,NA,NA,NA,NA,NA
2017-06-03T04:00:00Z,picoeukaryotes (< 2µm),40.911605,-158.002065,8.99757718,4.44378828,0.493887209,1.58864,NA,11.14916633,MGL1704,360.5184286,NA,NA,NA,NA,NA,NA
2017-06-03T05:00:00Z,Prochlorococcus,41.081225,-158.001635,1.737560941,0.121858579,0.070131974,0.74551,NA,10.99827576,MGL1704,53.11208081,NA,NA,NA,NA,NA,NA
2017-06-03T05:00:00Z,Synechococcus,41.081225,-158.001635,2.801491767,1.318985149,0.470815286,1.55946,NA,10.99827576,MGL1704,53.11208081,NA,NA,NA,NA,NA,NA
2017-06-03T05:00:00Z,nanoeukaryotes (2-5µm),41.081225,-158.001635,6.670769182,20.22079735,3.031254238,3.2096,NA,10.99827576,MGL1704,53.11208081,NA,NA,NA,NA,NA,NA
2017-06-03T05:00:00Z,picoeukaryotes (< 2µm),41.081225,-158.001635,7.110218871,3.183892916,0.447791126,1.52944,NA,10.99827576,MGL1704,53.11208081,NA,NA,NA,NA,NA,NA
2017-06-03T06:00:00Z,Prochlorococcus,41.248835,-158.00075,1.551629891,0.104998572,0.067669856,0.73526,NA,10.70521515,MGL1704,1.777868687,NA,NA,NA,NA,NA,NA
2017-06-03T06:00:00Z,Synechococcus,41.248835,-158.00075,2.83437485,1.167329929,0.411847406,1.48064,NA,10.70521515,MGL1704,1.777868687,NA,NA,NA,NA,NA,NA
2017-06-03T06:00:00Z,nanoeukaryotes (2-5µm),41.248835,-158.00075,4.87751483,14.54725533,2.982513808,3.1895,NA,10.70521515,MGL1704,1.777868687,NA,NA,NA,NA,NA,NA
2017-06-03T06:00:00Z,picoeukaryotes (< 2µm),41.248835,-158.00075,7.452642202,3.367893944,0.451906029,1.53488,NA,10.70521515,MGL1704,1.777868687,NA,NA,NA,NA,NA,NA
2017-06-03T07:00:00Z,Prochlorococcus,41.40846,-158.00132,1.780064264,0.124540044,0.069963791,0.74482,NA,10.89977653,MGL1704,-0.007234694,NA,NA,NA,NA,NA,NA
2017-06-03T07:00:00Z,Synechococcus,41.40846,-158.00132,2.779483127,1.282362361,0.461367205,1.54725,NA,10.89977653,MGL1704,-0.007234694,NA,NA,NA,NA,NA,NA
2017-06-03T07:00:00Z,nanoeukaryotes (2-5µm),41.40846,-158.00132,5.845202902,17.17829682,2.938870918,3.17133,NA,10.89977653,MGL1704,-0.007234694,NA,NA,NA,NA,NA,NA
2017-06-03T07:00:00Z,picoeukaryotes (< 2µm),41.40846,-158.00132,7.72453442,3.363262418,0.435400017,1.5129,NA,10.89977653,MGL1704,-0.007234694,NA,NA,NA,NA,NA,NA
2017-06-03T08:00:00Z,Prochlorococcus,41.57904,-158.00121,2.265748119,0.158299594,0.069866369,0.74442,NA,11.13958265,MGL1704,-0.009061224,NA,NA,NA,NA,NA,NA
2017-06-03T08:00:00Z,Synechococcus,41.57904,-158.00121,2.626186144,1.334356255,0.508096602,1.60621,NA,11.13958265,MGL1704,-0.009061224,NA,NA,NA,NA,NA,NA
2017-06-03T08:00:00Z,nanoeukaryotes (2-5µm),41.57904,-158.00121,6.125518946,17.96826769,2.933346195,3.16901,NA,11.13958265,MGL1704,-0.009061224,NA,NA,NA,NA,NA,NA
2017-06-03T08:00:00Z,picoeukaryotes (< 2µm),41.57904,-158.00121,7.659789897,3.372075561,0.440230817,1.51938,NA,11.13958265,MGL1704,-0.009061224,NA,NA,NA,NA,NA,NA
