population,time,lat,lon,NO3NO2,PO4,Fe,SiO4,Satellite_CHL,temp,salin,biomass
synecho,2023-02-28 15:50:00,14.411833333333334,-167.04753333333335,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.25943,34.47789,0.069549206736986
non_pro_syn,2023-02-28 16:00:00,14.3993,-167.0647,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.2679,34.463800000000006,5.300659172124422
prochloro,2023-02-28 16:00:00,14.3897,-167.0773,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.2679,34.463800000000006,1.2524663888162404
synecho,2023-02-28 16:00:00,14.3865,-167.0815,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.2679,34.463800000000006,0.05989510769119
non_pro_syn,2023-02-28 16:10:00,14.3735,-167.09825,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27246,34.46173,4.261791985005427
prochloro,2023-02-28 16:10:00,14.3735,-167.0983,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27246,34.46173,1.3515114555981091
synecho,2023-02-28 16:10:00,14.37675,-167.09415,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27246,34.46173,0.0766075323431253
non_pro_syn,2023-02-28 16:20:00,14.3539,-167.1235,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27744,34.45922,4.579190100716674
prochloro,2023-02-28 16:20:00,14.34395,-167.13645000000002,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27744,34.45922,1.3895222306800727
non_pro_syn,2023-02-28 16:30:00,14.3341,-167.1493,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27678,34.4611,4.0161118493988255
prochloro,2023-02-28 16:30:00,14.3341,-167.1493,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27678,34.4611,1.3942571300915558
synecho,2023-02-28 16:30:00,14.3274,-167.1579,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.27678,34.4611,0.0975434642920606
non_pro_syn,2023-02-28 16:40:00,14.308366666666666,-167.1841,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.28969,34.46127,4.433911379205786
prochloro,2023-02-28 16:40:00,14.3021,-167.19286666666667,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.28969,34.46127,1.408487955479334
synecho,2023-02-28 16:40:00,14.2959,-167.2017,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.28969,34.46127,0.0828149855535283
prochloro,2023-02-28 16:50:00,14.2836,-167.21913333333333,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.31338,34.46135,1.417187933710731
non_pro_syn,2023-02-28 17:00:00,14.2589,-167.2539,0.0007165186789279,0.2207215492089744,2.11728018442e-05,2.231797555461526,0.0473912470770301,26.31361,34.46007,3.943906413035782
prochloro,2023-02-28 17:00:00,14.2712,-167.2365,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.31361,34.46007,1.408709885850044
synecho,2023-02-28 17:00:00,14.265,-167.2452,0.0007166694668967,0.2205747870902996,2.17727028477e-05,2.2262338041327894,0.0476936277700588,26.31361,34.46007,0.0757758763490038
non_pro_syn,2023-02-28 17:10:00,14.2525,-167.2626,0.0007165186789279,0.2207215492089744,2.11728018442e-05,2.231797555461526,0.0473912470770301,26.31662,34.45751,4.514389865119882
prochloro,2023-02-28 17:10:00,14.242266666666666,-167.27716666666666,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.31662,34.45751,1.5219107985496587
synecho,2023-02-28 17:10:00,14.2433,-167.27575000000002,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.31662,34.45751,0.0648654564655452
non_pro_syn,2023-02-28 17:20:00,14.2156,-167.3148,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.32999,34.45711,4.2177890597041285
prochloro,2023-02-28 17:20:00,14.2248,-167.3019,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.32999,34.45711,1.6207555570018093
synecho,2023-02-28 17:20:00,14.2218,-167.3062,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.32999,34.45711,0.0721633828493861
non_pro_syn,2023-02-28 17:30:00,14.2034,-167.33215,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.3508,34.45766,4.127558330838409
prochloro,2023-02-28 17:30:00,14.20025,-167.33645,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.3508,34.45766,1.756889477930361
synecho,2023-02-28 17:30:00,14.20025,-167.33645,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.3508,34.45766,0.1130442162320013
non_pro_syn,2023-02-28 17:40:00,14.1804,-167.36453333333336,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.33643,34.44672,4.208511487516956
prochloro,2023-02-28 17:40:00,14.181475,-167.36305,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.33643,34.44672,1.6601807920761276
synecho,2023-02-28 17:40:00,14.1909,-167.3496,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.33643,34.44672,0.0873565355665915
non_pro_syn,2023-02-28 17:50:00,14.1596,-167.394,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.30217,34.43498,4.089006063437515
prochloro,2023-02-28 17:50:00,14.1596,-167.394,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.30217,34.43498,1.6248288852888648
non_pro_syn,2023-02-28 18:00:00,14.138,-167.42505,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.301710000000003,34.44165,4.275846437056623
synecho,2023-02-28 18:00:00,14.1412,-167.4206,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.301710000000003,34.44165,0.0902026469217186
non_pro_syn,2023-02-28 18:10:00,14.1286,-167.4385,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.31254,34.45501,4.0040057600309575
prochloro,2023-02-28 18:10:00,14.1191,-167.45175,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.31254,34.45501,1.6648511650163254
synecho,2023-02-28 18:10:00,14.1191,-167.45175,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.31254,34.45501,0.1094199508332339
non_pro_syn,2023-02-28 18:20:00,14.0906,-167.4916,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.32684,34.46556,4.373391800904469
prochloro,2023-02-28 18:20:00,14.09375,-167.4871,0.0007412955403651,0.2214077417447697,2.1309665847e-05,2.233334170188755,0.0473596077572437,26.32684,34.46556,1.612773173143874
non_pro_syn,2023-02-28 18:30:00,14.0779,-167.50925,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.31997,34.470389999999995,4.603779103170259
prochloro,2023-02-28 18:30:00,14.0842,-167.5004,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.31997,34.470389999999995,1.6635159396252404
synecho,2023-02-28 18:30:00,14.0842,-167.5004,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.31997,34.470389999999995,0.0961501464567078
prochloro,2023-02-28 18:40:00,14.0568,-167.5388,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.28636,34.46761,1.5051851510569951
synecho,2023-02-28 18:40:00,14.0463,-167.5536,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.28636,34.46761,0.0873189759497555
non_pro_syn,2023-02-28 18:50:00,14.0275,-167.5799,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.25394,34.47811,4.250371038638633
prochloro,2023-02-28 18:50:00,14.0338,-167.57106666666667,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.25394,34.47811,1.6111243854690989
synecho,2023-02-28 18:50:00,14.0401,-167.5622,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.25394,34.47811,0.12040082837687
non_pro_syn,2023-02-28 19:00:00,14.015,-167.5973,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.25269,34.49323,4.5133098755221415
prochloro,2023-02-28 19:00:00,14.01505,-167.5974,0.0007480013755412,0.2229238394356798,2.0393562778e-05,2.246548569295556,0.0462823280468001,26.25269,34.49323,1.645030030315041
non_pro_syn,2023-02-28 19:10:00,13.991966666666665,-167.6291666666667,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.25077,34.4916,3.9936276715629546
prochloro,2023-02-28 19:10:00,13.9836,-167.6407,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.25077,34.4916,2.0344138484333865
synecho,2023-02-28 19:10:00,13.9836,-167.6407,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.25077,34.4916,0.1009578973222736
non_pro_syn,2023-02-28 19:20:00,13.9708,-167.6585,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.24359,34.48142,4.934346466793856
synecho,2023-02-28 19:20:00,13.9772,-167.6495,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.24359,34.48142,0.1130027868732954
non_pro_syn,2023-02-28 19:30:00,13.94845,-167.68975,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.241300000000003,34.47502,4.61487565495217
prochloro,2023-02-28 19:30:00,13.95165,-167.68529999999998,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.241300000000003,34.47502,2.010494484118402
synecho,2023-02-28 19:30:00,13.958,-167.6764,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.241300000000003,34.47502,0.0942880381220693
non_pro_syn,2023-02-28 19:40:00,13.9286,-167.7177333333333,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.2292,34.466680000000004,4.521139717636839
prochloro,2023-02-28 19:40:00,13.929625,-167.716275,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.2292,34.466680000000004,2.1594071804725554
synecho,2023-02-28 19:40:00,13.9203,-167.7295,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.2292,34.466680000000004,0.1105340874956487
non_pro_syn,2023-02-28 19:50:00,13.914,-167.7383,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.22792,34.44651,4.722554636451034
prochloro,2023-02-28 19:50:00,13.91085,-167.74265000000003,0.0007691156973805,0.2244539968960452,1.99994799707e-05,2.2545357099734247,0.0459451450515189,26.22792,34.44651,2.106100533450832
synecho,2023-02-28 19:50:00,13.9015,-167.7559,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.22792,34.44651,0.1059891672343053
prochloro,2023-02-28 20:00:00,13.8889,-167.7732,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23193,34.43242,1.953516919004214
non_pro_syn,2023-02-28 20:10:00,13.8731,-167.79489999999998,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23927,34.42405,4.658006505244175
prochloro,2023-02-28 20:10:00,13.8763,-167.7905,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23927,34.42405,2.108240070013668
synecho,2023-02-28 20:10:00,13.86985,-167.79935,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23927,34.42405,0.136235307326285
non_pro_syn,2023-02-28 20:20:00,13.8377,-167.8435,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.24472,34.41658,4.847800970438881
prochloro,2023-02-28 20:20:00,13.8377,-167.8435,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.24472,34.41658,2.387675055214866
non_pro_syn,2023-02-28 20:30:00,13.824733333333333,-167.861,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.2221,34.40432,4.198954372721062
non_pro_syn,2023-02-28 20:40:00,13.80535,-167.8871,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23845,34.42333,4.188667680932724
prochloro,2023-02-28 20:40:00,13.8022,-167.8914,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23845,34.42333,2.563772715225446
synecho,2023-02-28 20:40:00,13.802175,-167.891425,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.23845,34.42333,0.1316732685629401
prochloro,2023-02-28 20:50:00,13.780133333333334,-167.92193333333333,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.242650000000005,34.41769,2.803961982487055
synecho,2023-02-28 20:50:00,13.78325,-167.91755,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.242650000000005,34.41769,0.1252175222208479
non_pro_syn,2023-02-28 21:00:00,13.7645,-167.94375000000002,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.186110000000003,34.36638,4.456980465890048
prochloro,2023-02-28 21:00:00,13.7645,-167.94375000000002,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.186110000000003,34.36638,3.0246644115560573
synecho,2023-02-28 21:00:00,13.7551,-167.9569,0.0007787965901115,0.2265734263055492,1.93397472365e-05,2.262373326346278,0.0448509839770849,26.186110000000003,34.36638,0.1254136442259767
prochloro,2023-02-28 21:10:00,13.7489,-167.9656,0.0007982411929106,0.2279538678121753,1.90461237572e-05,2.2677307263948023,0.0445812678080983,26.20471,34.37903,3.0543679744338914
synecho,2023-02-28 21:10:00,13.7489,-167.9656,0.0007982411929106,0.2279538678121753,1.90461237572e-05,2.2677307263948023,0.0445812678080983,26.20471,34.37903,0.0928252416477116
synecho,2023-02-28 22:30:00,13.56765,-168.21654999999998,0.0008057370931737,0.2292226548597682,1.87735649888e-05,2.252981618512422,0.0433887967374175,26.29268,34.34269,0.121616186537535
non_pro_syn,2023-02-28 22:40:00,13.5484,-168.244,0.0008057370931737,0.2292226548597682,1.87735649888e-05,2.252981618512422,0.0433887967374175,26.29944,34.34323,5.092537759443582
prochloro,2023-02-28 22:40:00,13.54525,-168.24849999999998,0.0008057370931737,0.2292226548597682,1.87735649888e-05,2.252981618512422,0.0433887967374175,26.29944,34.34323,2.9729411613991843
synecho,2023-02-28 22:40:00,13.558,-168.2303,0.0008057370931737,0.2292226548597682,1.87735649888e-05,2.252981618512422,0.0433887967374175,26.29944,34.34323,0.1310606792968704
prochloro,2023-02-28 22:50:00,13.52315,-168.2801,0.0008061465849777,0.2299155828950461,1.85940095249e-05,2.220932861790061,0.0421341383844264,26.30584,34.3467,3.058574289565603
synecho,2023-02-28 22:50:00,13.52315,-168.2801,0.0008061465849777,0.2299155828950461,1.85940095249e-05,2.220932861790061,0.0421341383844264,26.30584,34.3467,0.1178787722617835
non_pro_syn,2023-02-28 23:00:00,13.5137,-168.2936,0.0008061465849777,0.2299155828950461,1.85940095249e-05,2.220932861790061,0.0421341383844264,26.31832,34.34668,4.884493355515943
prochloro,2023-02-28 23:00:00,13.5137,-168.2936,0.0008061465849777,0.2299155828950461,1.85940095249e-05,2.220932861790061,0.0421341383844264,26.31832,34.34668,2.90485913568789
synecho,2023-02-28 23:00:00,13.5009,-168.3117,0.0008061465849777,0.2299155828950461,1.85940095249e-05,2.220932861790061,0.0421341383844264,26.31832,34.34668,0.1169069336190284
non_pro_syn,2023-02-28 23:10:00,13.48835,-168.32935,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.32657,34.34852,4.804873766525392
prochloro,2023-02-28 23:10:00,13.48835,-168.32935,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.32657,34.34852,2.205173574565209
non_pro_syn,2023-02-28 23:20:00,13.456,-168.3747,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.344420000000003,34.35859000000001,4.935697290720525
synecho,2023-02-28 23:20:00,13.456,-168.3747,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.344420000000003,34.35859000000001,0.0798887273917296
prochloro,2023-02-28 23:30:00,13.4362,-168.4019,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.360666666666667,34.368988888888886,1.8773503486504808
synecho,2023-02-28 23:30:00,13.4362,-168.4019,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.360666666666667,34.368988888888886,0.1056688575208436
non_pro_syn,2023-02-28 23:40:00,13.42005,-168.42435,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.37551,34.3734,4.554689555394757
prochloro,2023-02-28 23:40:00,13.421133333333332,-168.42283333333333,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.37551,34.3734,1.8602675324690925
prochloro,2023-02-28 23:50:00,13.40065,-168.45135,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.38716,34.35943,1.7691772451005094
synecho,2023-02-28 23:50:00,13.40065,-168.45135,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.38716,34.35943,0.1050854260134338
non_pro_syn,2023-03-01 00:00:00,13.3747,-168.4876,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.40449,34.34898,5.345785153432812
prochloro,2023-03-01 00:00:00,13.3833,-168.47555,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.40449,34.34898,1.9475204047812429
synecho,2023-03-01 00:00:00,13.3779,-168.48315000000002,0.0008179501242011,0.2298853929678443,1.85626477993e-05,2.219799017067998,0.0420237761500175,26.40449,34.34898,0.100889247617914
non_pro_syn,2023-03-01 00:10:00,13.35065,-168.52065,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.4027,34.33353,5.209517465238472
prochloro,2023-03-01 00:10:00,13.3539,-168.5162,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.4027,34.33353,2.6368381375333807
synecho,2023-03-01 00:10:00,13.3474,-168.5251,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.4027,34.33353,0.1246417898511051
non_pro_syn,2023-03-01 00:20:00,13.33435,-168.54315,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.42588,34.34691,5.844654661148594
prochloro,2023-03-01 00:20:00,13.3278,-168.5522,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.42588,34.34691,2.5788424339152027
synecho,2023-03-01 00:20:00,13.3278,-168.5522,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.42588,34.34691,0.1195567392896274
non_pro_syn,2023-03-01 00:30:00,13.3106,-168.5762,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.47183,34.3677,5.291018779063003
prochloro,2023-03-01 00:30:00,13.3171,-168.5671,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.47183,34.3677,2.5773167081864137
non_pro_syn,2023-03-01 00:40:00,13.29455,-168.5984,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.50679,34.38917,5.179792135958452
prochloro,2023-03-01 00:40:00,13.2913,-168.60283333333334,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.50679,34.38917,3.121329830696449
non_pro_syn,2023-03-01 00:50:00,13.2739,-168.62635,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.50677,34.389709999999994,5.422318713667315
synecho,2023-03-01 00:50:00,13.2783,-168.6205,0.0008006681833876,0.2289397493295837,1.81800830851e-05,2.1778562096878886,0.0410863936631358,26.50677,34.389709999999994,0.1178882468253641
non_pro_syn,2023-03-01 01:00:00,13.24375,-168.66775,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.45612,34.36495,5.314411524632468
synecho,2023-03-01 01:00:00,13.2437,-168.6677,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.45612,34.36495,0.0990009627746915
non_pro_syn,2023-03-01 01:10:00,13.2245,-168.6945,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.44846,34.365480000000005,4.563236062890553
prochloro,2023-03-01 01:20:00,13.2055,-168.7213,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.47264,34.37569,2.7401652055282133
synecho,2023-03-01 01:20:00,13.1991,-168.7302,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.47264,34.37569,0.0905593355011701
non_pro_syn,2023-03-01 01:30:00,13.1822,-168.75393333333332,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.48171,34.37477,5.128973659784389
prochloro,2023-03-01 01:30:00,13.1929,-168.739,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.48171,34.37477,2.8181531865439435
synecho,2023-03-01 01:30:00,13.1865,-168.7479,0.0008058317895347,0.228426016314188,1.80623692003e-05,2.1748811644501984,0.0410746090346947,26.48171,34.37477,0.1052759334235752
non_pro_syn,2023-03-01 01:40:00,13.1606,-168.7840666666667,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.4865,34.37192,4.921145018517304
prochloro,2023-03-01 01:40:00,13.1671,-168.7749,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.4865,34.37192,3.2685744434300483
non_pro_syn,2023-03-01 01:50:00,13.141166666666669,-168.8112,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.47164,34.3565,5.018103246866219
prochloro,2023-03-01 01:50:00,13.1347,-168.8203,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.47164,34.3565,3.1027735571035757
synecho,2023-03-01 01:50:00,13.1347,-168.8203,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.47164,34.3565,0.0825492524494844
prochloro,2023-03-01 02:00:00,13.121900000000002,-168.8384,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.47033,34.35425,2.9855522786436044
non_pro_syn,2023-03-01 02:10:00,13.0964,-168.87455,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.50897,34.37339,5.016602526991834
prochloro,2023-03-01 02:10:00,13.0964,-168.87456666666665,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.50897,34.37339,3.643269747582006
synecho,2023-03-01 02:10:00,13.0996,-168.87005,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.50897,34.37339,0.0881838921894329
non_pro_syn,2023-03-01 02:20:00,13.078766666666668,-168.89966666666666,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.54731,34.390010000000004,5.670496361967907
prochloro,2023-03-01 02:20:00,13.0784,-168.90015,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.54731,34.390010000000004,4.442045668327723
non_pro_syn,2023-03-01 02:30:00,13.0645,-168.9196,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.56513,34.396069999999995,6.396770503873352
prochloro,2023-03-01 02:30:00,13.058,-168.9285,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.56513,34.396069999999995,4.884796306549598
synecho,2023-03-01 02:30:00,13.045,-168.9464,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.56513,34.396069999999995,0.1109278316106688
non_pro_syn,2023-03-01 02:40:00,13.0255,-168.9732,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.5681,34.3922,6.708721553073231
prochloro,2023-03-01 02:40:00,13.0288,-168.9687,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.5681,34.3922,4.478014018173911
non_pro_syn,2023-03-01 02:50:00,13.0128,-168.9889,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.59285,34.40376,5.407988650689018
prochloro,2023-03-01 02:50:00,13.0157,-168.98586666666665,0.0007896500079596,0.226738743687747,1.74287159246e-05,2.138390090782196,0.040768111073703,26.59285,34.40376,4.842507318521294
non_pro_syn,2023-03-01 03:00:00,12.999166666666667,-169.00573333333332,0.0007817634286766,0.2256442911748308,1.67038672707e-05,2.1146874083206058,0.0415709327353397,26.61193,34.41284,5.979332729967139
prochloro,2023-03-01 03:00:00,13.001725,-169.0024,0.0007800061071066,0.2260379351209849,1.69328285366e-05,2.115390659309924,0.041200732019206,26.61193,34.41284,5.292752514024744
non_pro_syn,2023-03-01 03:10:00,12.9827,-169.0269,0.0007817634286766,0.2256442911748308,1.67038672707e-05,2.1146874083206058,0.0415709327353397,26.641910000000003,34.42364,6.751148376723947
prochloro,2023-03-01 03:10:00,12.9793,-169.0312,0.0007817634286766,0.2256442911748308,1.67038672707e-05,2.1146874083206058,0.0415709327353397,26.641910000000003,34.42364,5.652791560758794
synecho,2023-03-01 03:10:00,12.9793,-169.0312,0.0007817634286766,0.2256442911748308,1.67038672707e-05,2.1146874083206058,0.0415709327353397,26.641910000000003,34.42364,0.1727344173759141
non_pro_syn,2023-03-01 03:20:00,12.9585,-169.0574,0.0007817634286766,0.2256442911748308,1.67038672707e-05,2.1146874083206058,0.0415709327353397,26.65568,34.42286,6.6770144758147
